"interaction_pairs","interaction","value","scram_mean","scram_sd","p_val","cell_type1","cell_type2","interact_ratio","p_val_adj"
"iCAF-classical_Cancer-Basal/Cycl-pat4","TGFB2_ACVR1",0.191639860548426,0.057108948157532,0.036914636453092,0.000134019289913634,"iCAF-classical","Cancer-Basal/Cycl-pat4",3.35568884966674,0.00564927980993152
"mCAF-classical_Cancer-Basal/Cycl-pat4","TGFB2_ACVR1",0.205942198771062,0.0805365237536195,0.0360096671329246,0.000248325854692588,"mCAF-classical","Cancer-Basal/Cycl-pat4",2.5571279858203,0.00952539536789438
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Cycl-pat4","TGFB2_ACVR1",0.225993445138855,0.0594005108390106,0.0399620816094576,1.53120429940978e-05,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Cycl-pat4",3.80457073427114,0.000868386625096421
"mCAF-remodeling_LumProgenitors-Cycl-pat4","TGFB2_ACVR1",0.188602091432203,0.0375480896783183,0.0264152024131282,5.37502187203387e-09,"mCAF-remodeling","LumProgenitors-Cycl-pat4",5.02294771979063,6.1802631799206e-07
"Cancer-Basal/Cycl-pat4_mCAF-classical","TGFB2_ACVR1",0.232349601755349,0.0712922286527211,0.0521856646046586,0.00101353302525697,"Cancer-Basal/Cycl-pat4","mCAF-classical",3.25911542038013,0.0300059119319499
"Plasma-cells_mCAF-classical","TGFB2_ACVR1",0.171300241320072,0.0739995975567293,0.0292829057600782,0.000445626410644162,"Plasma-cells","mCAF-classical",2.31488071524647,0.0154180390539316
"T-cells-atypical_mCAF-classical","TGFB2_ACVR1",0.197853325355479,0.0746065734356266,0.0408234485929759,0.00126797467508877,"T-cells-atypical","mCAF-classical",2.6519556688419,0.0358481035381554
"Cancer-Basal/Plastic-pat4_mCAF-classical","TGFB2_ACVR1",0.216285529458586,0.0689920318643565,0.0362378519620196,2.40542530304255e-05,"Cancer-Basal/Plastic-pat4","mCAF-classical",3.13493491369873,0.00129821905952618
"Myoepithelial_Myoepithelial","TGFB2_ACVR1",0.212783128413368,0.0742139510794941,0.0425141053366975,0.000558300728612848,"Myoepithelial","Myoepithelial",2.86715806554276,0.0185161800994564
"mCAF-remodeling_Cancer-Basal/Plastic-pat4","TGFB2_ACVR1",0.162315033610854,0.0390182033020968,0.0219615895330635,9.873492134993e-09,"mCAF-remodeling","Cancer-Basal/Plastic-pat4",4.15998226146233,1.08814588494702e-06
"Cancer-Basal/Cycl-pat4_mCAF-patient4-specific","TGFB2_ACVR1",0.387432576363533,0.0910793264333534,0.0454371809875964,3.46271900042439e-11,"Cancer-Basal/Cycl-pat4","mCAF-patient4-specific",4.253792727014,5.34794932327104e-09
"LumProgenitors-shared_mCAF-patient4-specific","TGFB2_ACVR1",0.339884653542984,0.0644983391048089,0.0390401234644861,8.69637695188885e-13,"LumProgenitors-shared","mCAF-patient4-specific",5.26966520782305,1.58402264462398e-10
"Plasma-cells_mCAF-patient4-specific","TGFB2_ACVR1",0.326383215928256,0.0873740075607654,0.0668080801653045,0.000173415330097959,"Plasma-cells","mCAF-patient4-specific",3.73547265416742,0.00704103462977277
"mCAF-classical_mCAF-patient4-specific","TGFB2_ACVR1",0.351317257698977,0.0933825690033519,0.0614398545152863,1.34542868798215e-05,"mCAF-classical","mCAF-patient4-specific",3.76212885818516,0.000774119467176811
"Endothelial_mCAF-patient4-specific","TGFB2_ACVR1",0.340232101324627,0.107129136407766,0.0635610349757324,0.000122520503092138,"Endothelial","mCAF-patient4-specific",3.17590631954318,0.00523513394021881
"mCAF-plastic_mCAF-patient4-specific","TGFB2_ACVR1",0.34229869145476,0.0607568333069471,0.0272996093853871,0,"mCAF-plastic","mCAF-patient4-specific",5.63391264527311,0
"T-cells-CD8-effector_mCAF-patient4-specific","TGFB2_ACVR1",0.326383215928256,0.0562059931251917,0.0394480132317974,3.71991326630905e-12,"T-cells-CD8-effector","mCAF-patient4-specific",5.8069112879347,6.4123504893029e-10
"B-cells-activated_mCAF-patient4-specific","TGFB2_ACVR1",0.348202654154345,0.09403118641691,0.0486907600900866,8.9405033154577e-08,"B-cells-activated","mCAF-patient4-specific",3.70305499082512,8.3360199942381e-06
"apCAF-classical_mCAF-patient4-specific","TGFB2_ACVR1",0.326383215928256,0.0964904547421951,0.0605849013663443,7.39541444720881e-05,"apCAF-classical","mCAF-patient4-specific",3.38254407444024,0.00341677258854617
"mCAF-remodeling_mCAF-patient4-specific","TGFB2_ACVR1",0.392290326118175,0.0866441245251147,0.0916126527096752,0.000424525657731878,"mCAF-remodeling","mCAF-patient4-specific",4.5276044771445,0.0148138697804569
"B/T-mixed-patient4_mCAF-patient4-specific","TGFB2_ACVR1",0.335757245805374,0.108628902733102,0.0593790169497367,6.53699397551444e-05,"B/T-mixed-patient4","mCAF-patient4-specific",3.09086474554861,0.00307399067707889
"Macrophages-monocyte-derived_mCAF-patient4-specific","TGFB2_ACVR1",0.336735223331021,0.104917068422409,0.0752956149341765,0.00103927270792126,"Macrophages-monocyte-derived","mCAF-patient4-specific",3.20953709815152,0.030615289597322
"iCAF-secretory_mCAF-patient4-specific","TGFB2_ACVR1",0.345238727588861,0.104203089626264,0.0650506592008012,0.000105548375984865,"iCAF-secretory","mCAF-patient4-specific",3.31313331329328,0.00460870746435571
"T-cells-atypical_mCAF-patient4-specific","TGFB2_ACVR1",0.352936299963663,0.071973752912148,0.0565171747267724,3.32566200689222e-07,"T-cells-atypical","mCAF-patient4-specific",4.90368065695367,2.79083750521831e-05
"LumProgenitors-transitional-pat4_mCAF-patient4-specific","TGFB2_ACVR1",0.33087415970765,0.0894638137881721,0.0314841658430541,8.77076189453874e-15,"LumProgenitors-transitional-pat4","mCAF-patient4-specific",3.69841331033659,1.93273232469861e-12
"mCAF-patient4-specific_mCAF-patient4-specific","TGFB2_ACVR1",0.352895176039716,0.102095788623305,0.0855080094746073,0.00167824156245389,"mCAF-patient4-specific","mCAF-patient4-specific",3.45651060438707,0.0445592365659919
"mCAF-remodeling_iCAF-classical","TGFB2_ENG",0.284128663383441,0.0492110483952556,0.0353937108043064,1.59773305696831e-11,"mCAF-remodeling","iCAF-classical",5.77367629117274,2.57650276067126e-09
"iCAF-classical_mCAF-classical","TGFB2_ENG",0.251769562462526,0.0479726793581089,0.0274055448727669,5.17363929475323e-14,"iCAF-classical","mCAF-classical",5.24818638090035,1.06078215755732e-11
"LumProgenitors-shared_Endothelial","TGFB2_ENG",1.12752338267265,0.111790640562393,0.153888949701619,2.04988248597715e-11,"LumProgenitors-shared","Endothelial",10.0860266745082,3.25529258081438e-09
"iCAF-classical_Endothelial","TGFB2_ENG",1.124653648606,0.0888684278497048,0.0884221547155473,0,"iCAF-classical","Endothelial",12.6552666207624,0
"Plasma-cells_Endothelial","TGFB2_ENG",1.11402194505792,0.100933108123479,0.0952104933294897,0,"Plasma-cells","Endothelial",11.0372301593552,0
"mCAF-classical_Endothelial","TGFB2_ENG",1.13895598682864,0.195021406700542,0.165597990131132,5.98484906078056e-09,"mCAF-classical","Endothelial",5.84015881178379,6.84097051733607e-07
"Myoepithelial_Endothelial","TGFB2_ENG",1.18116478523416,0.115754180861485,0.119967524627892,0,"Myoepithelial","Endothelial",10.2040788198189,0
"Macrophages-immunoregulatory_Endothelial","TGFB2_ENG",1.11402194505792,0.0864720876057351,0.145381777937697,7.86259946039536e-13,"Macrophages-immunoregulatory","Endothelial",12.8830235964378,1.44074636490314e-10
"Endothelial_Endothelial","TGFB2_ENG",1.12787083045429,0.120079857715737,0.116521495108465,0,"Endothelial","Endothelial",9.39267294207055,0
"pDCs_Endothelial","TGFB2_ENG",1.13069785563797,0.147461240549105,0.19167924289106,1.45184193001135e-07,"pDCs","Endothelial",7.66776307745385,1.30172488481513e-05
"mCAF-plastic_Endothelial","TGFB2_ENG",1.12993742058442,0.119777818824081,0.101190777876101,0,"mCAF-plastic","Endothelial",9.43361159584961,0
"T-cells-CD8-effector_Endothelial","TGFB2_ENG",1.11402194505792,0.135783355027222,0.136884864557966,4.4531045517715e-13,"T-cells-CD8-effector","Endothelial",8.20440726946669,8.37528462772687e-11
"PVL_Endothelial","TGFB2_ENG",1.13972210748306,0.0699103465024695,0.0638166217203179,0,"PVL","Endothelial",16.3026242108927,0
"B-cells-activated_Endothelial","TGFB2_ENG",1.13584138328401,0.175435005519667,0.16412975559384,2.43569708846536e-09,"B-cells-activated","Endothelial",6.47442840680205,2.9472417359721e-07
"apCAF-classical_Endothelial","TGFB2_ENG",1.11402194505792,0.195165305608683,0.182030070875232,2.23429613699366e-07,"apCAF-classical","Endothelial",5.70809417987227,1.93235201004408e-05
"Cancer-Transitional-pat4_Endothelial","TGFB2_ENG",1.12475915235356,0.154482934325542,0.134659020445939,2.89324120217316e-13,"Cancer-Transitional-pat4","Endothelial",7.28079873200336,5.54646015214809e-11
"B/T-mixed-patient4_Endothelial","TGFB2_ENG",1.12339597493504,0.142337541644562,0.172840113961061,6.88985779540019e-09,"B/T-mixed-patient4","Endothelial",7.89247841402464,7.77564468725866e-07
"T-cells-atypical_Endothelial","TGFB2_ENG",1.14057502909332,0.124126232492016,0.14830713092669,3.59878793432244e-12,"T-cells-atypical","Endothelial",9.18883145161671,6.20605825705061e-10
"T-cells-CD4-Treg_Endothelial","TGFB2_ENG",1.11402194505792,0.151002696981908,0.146463021468046,2.4298785206156e-11,"T-cells-CD4-Treg","Endothelial",7.37749700716531,3.81901863074695e-09
"Cancer-Basal/Plastic-pat4_Endothelial","TGFB2_ENG",1.15900723319643,0.194741694407193,0.137871705742714,1.3363754547413e-12,"Cancer-Basal/Plastic-pat4","Endothelial",5.9515104699306,2.39037146412974e-10
"LumProgenitors-shared_PVL","TGFB2_ENG",0.49666748639874,0.0591067813792421,0.0358071928756452,0,"LumProgenitors-shared","PVL",8.40288499575052,0
"mCAF-classical_PVL","TGFB2_ENG",0.508100090554732,0.106814784874361,0.0675950336774558,1.45488476821498e-09,"mCAF-classical","PVL",4.75683297169373,1.81383271627852e-07
"B-cells-activated_PVL","TGFB2_ENG",0.504985487010101,0.0900154704948691,0.0938727962714004,4.9223479438032e-06,"B-cells-activated","PVL",5.60998553064148,0.000316293964523653
"iCAF-secretory_PVL","TGFB2_ENG",0.502021560444617,0.0987345611362612,0.118821480018975,0.0003443254823422,"iCAF-secretory","PVL",5.08455757201158,0.0124706198889634
"LumProgenitors-Cycl-pat4_apCAF-classical","TGFB2_ENG",0.440257574719227,0.108466729341495,0.0776091873666034,9.55047228790029e-06,"LumProgenitors-Cycl-pat4","apCAF-classical",4.05891813454728,0.000571424339129094
"PVL_apCAF-classical","TGFB2_ENG",0.428335189735003,0.117741794960036,0.100287769889906,0.000977377978133687,"PVL","apCAF-classical",3.63791965189922,0.0291515443837404
"B-cells-activated_apCAF-classical","TGFB2_ENG",0.424454465535949,0.134537061578021,0.0909882874532158,0.000720486450068281,"B-cells-activated","apCAF-classical",3.15492594053571,0.0227799687452252
"mCAF-classical_mCAF-remodeling","TGFB2_ENG",0.405175766157693,0.0585881404677114,0.0426290700645138,2.22044604925031e-16,"mCAF-classical","mCAF-remodeling",6.91566182034725,5.50923207228386e-14
"Plasma-cells_Cancer-Basal/Cycl-pat4","TGFB2_TGFBR1",0.319270199821833,0.0961947578225184,0.0566375243911196,4.09705093736834e-05,"Plasma-cells","Cancer-Basal/Cycl-pat4",3.31899790642328,0.00205332857646538
"Myoepithelial_Cancer-Basal/Cycl-pat4","TGFB2_TGFBR1",0.386413039998077,0.123749420158855,0.0495748568921216,5.8435446925742e-08,"Myoepithelial","Cancer-Basal/Cycl-pat4",3.12254424709259,5.63272910050839e-06
"T-cells-CD8-effector_Cancer-Basal/Cycl-pat4","TGFB2_TGFBR1",0.319270199821833,0.100371339842272,0.05774157051642,7.50180151799507e-05,"T-cells-CD8-effector","Cancer-Basal/Cycl-pat4",3.18089008599016,0.00345882242120674
"apCAF-classical_Cancer-Basal/Cycl-pat4","TGFB2_TGFBR1",0.319270199821833,0.157745361687941,0.0551420560663341,0.00169890802214723,"apCAF-classical","Cancer-Basal/Cycl-pat4",2.02395935072517,0.0449710947038972
"Macrophages-monocyte-derived_Cancer-Basal/Cycl-pat4","TGFB2_TGFBR1",0.329622207224598,0.0987668518524648,0.0575295656349198,2.99997957320386e-05,"Macrophages-monocyte-derived","Cancer-Basal/Cycl-pat4",3.33737687333579,0.00157078551039083
"T-cells-CD4-Treg_Cancer-Basal/Cycl-pat4","TGFB2_TGFBR1",0.319270199821833,0.111212325839838,0.0530881920302287,4.44403238373248e-05,"T-cells-CD4-Treg","Cancer-Basal/Cycl-pat4",2.87081667801488,0.00220422768771973
"iCAF-classical_mCAF-classical","TGFB2_TGFBR1",0.35887911617795,0.091131173513582,0.0716514662322085,9.3184680611591e-05,"iCAF-classical","mCAF-classical",3.93804998159564,0.00414143372091227
"apCAF-classical_mCAF-classical","TGFB2_TGFBR1",0.348247412629865,0.0908089003237182,0.0538654787820464,8.79595344449591e-07,"apCAF-classical","mCAF-classical",3.83494802148713,6.74608915952996e-05
"Macrophages-monocyte-derived_mCAF-classical","TGFB2_TGFBR1",0.358599420032631,0.140550816862028,0.0468891509204659,1.65726530432231e-06,"Macrophages-monocyte-derived","mCAF-classical",2.55138623907573,0.000119373364380419
"Myoepithelial_Endothelial","TGFB2_TGFBR1",0.18463162162584,0.0654546837229065,0.0207060626916685,4.31534341593931e-09,"Myoepithelial","Endothelial",2.82075492729371,5.04046259648649e-07
"iCAF-classical_apCAF-classical","TGFB2_TGFBR1",0.42762129242515,0.123124882499008,0.0933331939083913,0.000552236307858167,"iCAF-classical","apCAF-classical",3.47306964884693,0.0183549231542036
"Myoepithelial_apCAF-classical","TGFB2_TGFBR1",0.484132429053309,0.162293911641439,0.107875695722321,0.00142523231152802,"Myoepithelial","apCAF-classical",2.98305971035388,0.0392758855913254
"Macrophages-immunoregulatory_apCAF-classical","TGFB2_TGFBR1",0.416989588877065,0.104962580095851,0.0905612746364267,0.000285023677284335,"Macrophages-immunoregulatory","apCAF-classical",3.97274522497706,0.0106715381011607
"pDCs_apCAF-classical","TGFB2_TGFBR1",0.433665499457117,0.137863535163909,0.0878407477392738,0.000379292593830183,"pDCs","apCAF-classical",3.14561424049893,0.0135021720261806
"T-cells-CD8-effector_apCAF-classical","TGFB2_TGFBR1",0.416989588877065,0.134987632191528,0.0394084286493662,4.15667500419659e-13,"T-cells-CD8-effector","apCAF-classical",3.08909477192264,7.85231358503774e-11
"mCAF-remodeling_apCAF-classical","TGFB2_TGFBR1",0.482896699066984,0.136033200657321,0.110447778514623,0.000843239889719238,"mCAF-remodeling","apCAF-classical",3.54984442572546,0.0258612679086622
"B/T-mixed-patient4_apCAF-classical","TGFB2_TGFBR1",0.426363618754182,0.127972856016894,0.0971039462317987,0.0010599458700743,"B/T-mixed-patient4","apCAF-classical",3.33167229383312,0.0311089269333354
"T-cells-atypical_apCAF-classical","TGFB2_TGFBR1",0.443542672912472,0.134466315272793,0.087353897734372,0.000201425435107483,"T-cells-atypical","apCAF-classical",3.29854114030456,0.00799233093636987
"Cancer-Basal/Plastic-pat4_apCAF-classical","TGFB2_TGFBR1",0.461974877015579,0.13107242754749,0.0570168929097502,3.24556903574802e-09,"Cancer-Basal/Plastic-pat4","apCAF-classical",3.52457710335911,3.86162193927715e-07
"Myoepithelial_mCAF-patient4-specific","TGFB2_TGFBR1",0.478171518916702,0.139534822114877,0.116712716811742,0.00185717056243073,"Myoepithelial","mCAF-patient4-specific",3.42689739857934,0.0482111012532875
"Macrophages-immunoregulatory_mCAF-patient4-specific","TGFB2_TGFBR1",0.411028678740458,0.136629256423209,0.0888347833716567,0.00100458430454797,"Macrophages-immunoregulatory","mCAF-patient4-specific",3.00835040386444,0.0297860983180817
"Endothelial_mCAF-patient4-specific","TGFB2_TGFBR1",0.424877564136829,0.118285214656869,0.0893606400110981,0.000300729999178517,"Endothelial","mCAF-patient4-specific",3.59197525548181,0.0111531252406364
"T-cells-CD8-effector_mCAF-patient4-specific","TGFB2_TGFBR1",0.411028678740458,0.108127798524847,0.0604779452308224,2.74347907169847e-07,"T-cells-CD8-effector","mCAF-patient4-specific",3.80132291924918,2.33819239065211e-05
"B-cells-activated_mCAF-patient4-specific","TGFB2_TGFBR1",0.432848116966547,0.0964679693591929,0.0567112974652757,1.50136758580999e-09,"B-cells-activated","mCAF-patient4-specific",4.48696204389731,1.86905836614377e-07
"Cancer-Transitional-pat4_mCAF-patient4-specific","TGFB2_TGFBR1",0.421765886036102,0.124356116852009,0.0939242024699339,0.000771461125082307,"Cancer-Transitional-pat4","mCAF-patient4-specific",3.39159742771662,0.024102874440743
"B/T-mixed-patient4_mCAF-patient4-specific","TGFB2_TGFBR1",0.420402708617576,0.118092610006191,0.0926687968824148,0.000552630405221799,"B/T-mixed-patient4","mCAF-patient4-specific",3.55994086840436,0.0183629484746748
"iCAF-secretory_mCAF-patient4-specific","TGFB2_TGFBR1",0.429884190401063,0.140479045220057,0.0947096278256281,0.00112264199838963,"iCAF-secretory","mCAF-patient4-specific",3.06013035415823,0.032526110493017
"Myoepithelial_iCAF-classical","TGFB2_TGFBR2",0.492134826141457,0.145162837441287,0.10702217021819,0.000593351179721702,"Myoepithelial","iCAF-classical",3.39022600285356,0.0194448163534709
"iCAF-classical_Endothelial","TGFB2_TGFBR2",0.671494159946369,0.190784472600675,0.100214705968287,8.06110740159127e-07,"iCAF-classical","Endothelial",3.5196478559964,6.24529217766417e-05
"mCAF-classical_Endothelial","TGFB2_TGFBR2",0.685796498169005,0.26140160980622,0.145738572656541,0.00179544890771433,"mCAF-classical","Endothelial",2.62353586375154,0.0469580938010906
"Myoepithelial_Endothelial","TGFB2_TGFBR2",0.728005296574528,0.250047584117601,0.129412035072071,0.000110680490716164,"Myoepithelial","Endothelial",2.91146702794032,0.00479780062676537
"PVL_Endothelial","TGFB2_TGFBR2",0.686562618823427,0.250142337786007,0.138564683201868,0.000817532208349681,"PVL","Endothelial",2.74468778416379,0.0252251908386495
"B-cells-activated_Endothelial","TGFB2_TGFBR2",0.682681894624373,0.336758776606884,0.0881178554859835,4.32412799294957e-05,"B-cells-activated","Endothelial",2.02721337065939,0.00215149524788866
"Cancer-Transitional-pat4_Endothelial","TGFB2_TGFBR2",0.671599663693929,0.24191407811774,0.132948650126634,0.000614707306134443,"Cancer-Transitional-pat4","Endothelial",2.77619090595902,0.0200157950622648
"mCAF-remodeling_Endothelial","TGFB2_TGFBR2",0.726769566588203,0.182702391297468,0.125793610034734,7.62389502939609e-06,"mCAF-remodeling","Endothelial",3.9778875439288,0.000467204003019901
"B/T-mixed-patient4_Endothelial","TGFB2_TGFBR2",0.670236486275402,0.239317056931179,0.13756449668836,0.000866651249602279,"B/T-mixed-patient4","Endothelial",2.8006214637185,0.0264088166129131
"Cancer-Basal/Plastic-pat4_Endothelial","TGFB2_TGFBR2",0.705847744536798,0.200238446134552,0.146714587274765,0.000284254044889187,"Cancer-Basal/Plastic-pat4","Endothelial",3.52503606656285,0.0106496610505829
"T-cells-CD4-Treg_apCAF-classical","TGFB2_TGFBR2",0.386973231190241,0.116786442149283,0.0776660622723656,0.000251806860203652,"T-cells-CD4-Treg","apCAF-classical",3.31351160347526,0.00963523557619982
"Cancer-Basal/Cycl-pat4_B/T-mixed-patient4","TGFB2_TGFBR2",0.670433897408899,0.283280798530896,0.114829334889474,0.000373729335921169,"Cancer-Basal/Cycl-pat4","B/T-mixed-patient4",2.36667610683743,0.0133383332848301
"Myoepithelial_B/T-mixed-patient4","TGFB2_TGFBR2",0.676527377149867,0.259379967885331,0.13612557845467,0.00109042326371667,"Myoepithelial","B/T-mixed-patient4",2.60824836499692,0.0317891397462408
"Macrophages-immunoregulatory_B/T-mixed-patient4","TGFB2_TGFBR2",0.609384536973622,0.155626847952774,0.120298023739063,8.09895512215997e-05,"Macrophages-immunoregulatory","B/T-mixed-patient4",3.91567743605874,0.00368486942818581
"T-cells-atypical_B/T-mixed-patient4","TGFB2_TGFBR2",0.635937621009029,0.23596379718392,0.129302147818591,0.000989629601056863,"T-cells-atypical","B/T-mixed-patient4",2.69506436410392,0.0294389154861742
"Cancer-Basal/Cycl-pat4_iCAF-classical","TGFB2_TGFBR3",0.299372415319003,0.0865357024783189,0.0665123750141833,0.000687241434877972,"Cancer-Basal/Cycl-pat4","iCAF-classical",3.45952487522719,0.0219348748253198
"LumProgenitors-Cycl-pat4_iCAF-classical","TGFB2_TGFBR3",0.275945602293093,0.0628037157468982,0.04626065422081,2.03855975289269e-06,"LumProgenitors-Cycl-pat4","iCAF-classical",4.39377828224633,0.000144500794953013
"Plasma-cells_iCAF-classical","TGFB2_TGFBR3",0.238323054883726,0.0608626845322754,0.0464770676704648,6.72049075662873e-05,"Plasma-cells","iCAF-classical",3.915749965931,0.00314677962591323
